"filename"	"date"	"time"	"DOY"	"daytime"	"file_records"	"used_records"	"Tau"	"qc_Tau"	"rand_err_Tau"	"H"	"qc_H"	"rand_err_H"	"LE"	"qc_LE"	"rand_err_LE"	"co2_flux"	"qc_co2_flux"	"rand_err_co2_flux"	"h2o_flux"	"qc_h2o_flux"	"rand_err_h2o_flux"	"H_strg"	"LE_strg"	"co2_strg"	"h2o_strg"	"co2_v.adv"	"h2o_v.adv"	"co2_molar_density"	"co2_mole_fraction"	"co2_mixing_ratio"	"co2_time_lag"	"co2_def_timelag"	"h2o_molar_density"	"h2o_mole_fraction"	"h2o_mixing_ratio"	"h2o_time_lag"	"h2o_def_timelag"	"sonic_temperature"	"air_temperature"	"air_pressure"	"air_density"	"air_heat_capacity"	"air_molar_volume"	"ET"	"water_vapor_density"	"e"	"es"	"specific_humidity"	"RH"	"VPD"	"Tdew"	"u_unrot"	"v_unrot"	"w_unrot"	"u_rot"	"v_rot"	"w_rot"	"wind_speed"	"max_wind_speed"	"wind_dir"	"yaw"	"pitch"	"ustar"	"TKE"	"L"	"z-d/L"	"bowen_ratio"	"tstar"	"model"	"x_peak"	"x_offset"	"x_10"	"x_30"	"x_50"	"x_70"	"x_90"	"un_Tau"	"Tau_scf"	"un_H"	"H_scf"	"un_LE"	"LE_scf"	"un_co2_flux"	"co2_scf"	"un_h2o_flux"	"h2o_scf"	"spikes_hf"	"amplitude_resolution_hf"	"drop_out_hf"	"absolute_limits_hf"	"skewness_kurtosis_hf"	"skewness_kurtosis_sf"	"discontinuities_hf"	"discontinuities_sf"	"timelag_hf"	"timelag_sf"	"attack_angle_hf"	"non_steady_wind_hf"	"u_spikes"	"v_spikes"	"w_spikes"	"ts_spikes"	"co2_spikes"	"h2o_spikes"	"u_var"	"v_var"	"w_var"	"ts_var"	"co2_var"	"h2o_var"	"w.ts_cov"	"w.co2_cov"	"w.h2o_cov"	"Ta"	"Rh"	"Ts"	"Pa"	"SWin"	"SWout"	"LWin"	"LWout"	"PPFD"	"Rg"	"SMC"	"SHF"	"co2_molar_density_ORG"	"co2_mole_fraction_ORG"	"co2_mixing_ratio_ORG"	"h2o_molar_density_Li7500_ORG"	"h2o_mole_fraction_Li7500_ORG"	"h2o_mixing_ratio_Li7500_ORG"	"h2o_molar_density_Li7500"	"h2o_mole_fraction_Li7500"	"h2o_mixing_ratio_Li7500"	"qc_wind_dir"	"qc_ustar"	"qc_co2_flux_composite"	"qc_h2o_flux_composite"	"qc_co2_molar_density_composite"	"qc_co2_mixing_ratio_composite"	"qc_h2o_molar_density_composite"	"qc_h2o_molar_density_Li7500_composite"	"qc_h2o_mixing_ratio_composite"	"qc_h2o_mixing_ratio_Li7500_composite"	"F_CO2"	"HC_Burba"	"HC_Frank"	"F_CO2_HC_Burba"	"F_CO2_HC_Frank"	"NEE_orig"	"NEE_f"	"NEE_fqc"	"NEE_fall"	"NEE_fall_qc"	"NEE_fnum"	"NEE_fsd"	"NEE_fmeth"	"NEE_fwin"
"2005_12_05_0700_ECNM.DAT"	"2005-12-05"	"07:30"	339.312	0	18000	18000	-0.00672216	0	0.000344376	-9.76628	0	0.514996	1.39675	0	0.114957	0.0497931	0	0.0272282	0.0304724	0	0.00250798	0.132007	-0.190583	-0.00366784	-0.00415787	155.229	0.490603	10.0535	375.717	376.32	0.1	0	31.7742	1.18746	1.18887	0.1	0	254.849	254.787	56681.7	0.77469	1005.64	0.0373718	0.00197461	0.000572572	67.3254	143.956	0.000739098	46.768	76.6307	246.182	2.60068	1.96127	-0.0834816	3.25835	3.49806e-14	0.0154403	3.25839	4.56657	97.8687	37.0462	-9999	0.0931516	0.126	4.80453	0.627846	-6.99214	-0.134577	1	156.009	69	157	356	742	1885	-9999	-0.00657478	1.02242	-9.28785	1.04572	1.06864	1.37254	0.388327	1.37254	0.023314	1.37254	800000099	800000099	800000099	899999999	800000099	800000199	800000199	801100199	89999	89999	89	80	4	3	1	6	7	9	0.0849373	0.153042	0.0140205	0.201185	0.000349297	2.48059	-0.0119219	0.000388327	0.023314	254.787	46.768	254.25	56681.7	0	3.009	130.6	229.7	-9999	0	0	-53.1	8.65265	323.365	326.432	251.391	9.3949341738	9.48403606836423	42.8736	1.60226360448	1.60483497314867	0	0	0	0	0	0	0	0	0	0	0.0497931	0.66079597447314	0.481410976757399	0.71058907447314	0.531204076757399	0.0497931	0.0497931	0	0.0502400955555556	1	18	0.0847645827044062	1	14
"2005_12_05_0730_ECNM.DAT"	"2005-12-05"	"08:00"	339.333	0	18000	18000	-0.00802024	0	0.00044002	-11.2122	0	0.444144	1.27877	0	0.0577474	0.0218781	0	0.025079	0.0278984	0	0.00125985	-0.00396081	-0.0498327	0.0144188	-0.00108718	160.969	0.498055	10.0635	376.035	376.641	0.1	0	31.1376	1.16349	1.16484	0.1	0	254.739	254.784	56689.8	0.774817	1005.62	0.0373661	0.00180781	0.000561099	65.9756	143.919	0.000724169	45.842	77.9439	245.962	3.04268	1.46294	-0.060439	3.37662	2.22636e-14	0.0159953	3.37665	4.73152	109.241	25.6975	-9999	0.10174	0.0972744	5.453	0.553182	-8.76799	-0.141438	1	139.057	61	139	315	655	1652	9990	-0.00785476	1.02107	-10.7011	1.04312	1.00494	1.35122	0.429065	1.35122	0.0219243	1.35122	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800100199	89999	89999	89	80	3	7	1	7	10	10	0.11145	0.0654915	0.0176066	0.135089	0.000268957	0.608642	-0.0137339	0.000429065	0.0219243	254.784	45.842	253.983	56689.8	0	2.821	129	229	-9999	0	0	-48.2	8.66232	323.677	326.738	250.725	9.3686154225	9.45721644635323	43.0702	1.60936540022	1.61195963227874	0	0	0	0	0	0	0	0	0	0	0.0218781	0.658674911505567	0.490668707751327	0.680553011505567	0.512546807751327	0.0218781	0.0218781	0	0.0502400955555556	1	18	0.0847645827044062	1	14
"2005_12_05_0800_ECNM.DAT"	"2005-12-05"	"08:30"	339.354	0	18000	18000	-0.00615448	1	0.000740565	-10.5887	0	0.867225	0.920039	0	0.117913	0.00675173	0	0.0463433	0.0200689	0	0.00257205	-0.223307	-0.0630611	0.00605961	-0.00137556	225.826	0.680286	10.0753	376.169	376.762	0.1	0	30.3512	1.13318	1.13446	0	1	254.616	254.615	56698.5	0.775459	1005.61	0.0373355	0.00130047	0.000546929	64.2667	141.866	0.000705296	45.301	77.5993	245.678	3.10754	1.41532	-0.051919	3.41499	9.67774e-14	0.0224138	3.41506	5.04748	110.106	24.5004	-9999	0.0890874	0.405626	3.87705	0.778039	-11.509	-0.152419	1	191.553	85	194	441	925	2368	-9999	-0.0059966	1.02633	-10.0212	1.05327	0.693538	1.43208	0.374643	1.43208	0.0151282	1.43208	800000099	800000099	800000099	899999999	801000099	811000099	800100199	801100199	89999	89999	89	80	1	9	1	2	3	1	0.269864	0.522175	0.0192119	0.42437	0.000743538	1.95902	-0.0128508	0.000374643	0.0151282	254.615	45.301	253.65	56698.5	0	2.966	128.2	228.2	-9999	0	0	-48.2	8.67327	323.821	326.866	249.524	9.316103302	9.40370922859557	42.2177	1.57621893835	1.57870732673651	0	0	2	2	0	0	0	0	0	0	-9999	0.661415999979483	0.496043994250197	-9999	-9999	-9999	0.0502400955555556	1	0.0502400955555556	1	18	0.0847645827044062	1	14
"2005_12_05_0830_ECNM.DAT"	"2005-12-05"	"09:00"	339.375	0	18000	18000	-0.0064196	0	0.000344041	-6.6606	1	0.677731	1.2365	0	0.0596724	-0.670332	1	0.0541523	0.0269815	0	0.0013021	0.501414	-0.171585	0.0191134	-0.00374413	279.833	0.780643	10.0728	376.59	377.152	0.9	0	28.0998	1.05057	1.05167	0.1	0	254.856	254.995	56705.1	0.774418	1005.57	0.0373869	0.0017484	0.000506359	59.5885	146.521	0.000653858	40.669	86.9321	244.864	2.53556	2.32421	-0.0881219	3.44064	-8.06882e-14	0.0277811	3.44075	4.76979	92.1566	42.5297	-9999	0.0910472	0.183346	6.57984	0.458446	-5.38665	-0.0939422	1	153.648	68	154	348	723	1823	-9999	-0.00630027	1.01894	-6.36298	1.03898	0.970011	1.31792	-0.259976	1.31792	0.0211664	1.31792	800000099	800000099	800000099	899999999	800000099	800000099	800000199	810100199	89999	89999	89	80	1	9	4	2	1	3	0.0894459	0.263032	0.0142134	0.484156	0.000914306	0.870056	-0.00817099	-0.000259976	0.0211664	254.995	40.669	253.717	56705.1	0	6.07	127.9	228	-9999	0	0	-50.6	8.67023	324.153	327.155	245.462	9.1770632478	9.26206177450971	39.8209	1.48878000621	1.49099977686706	0	0	1	0	0	0	0	0	0	0	-0.670332	0.653826933194131	0.493074427105192	-0.0165050668058688	-0.177257572894808	-9999	0.0502400955555556	1	0.0502400955555556	1	18	0.0847645827044062	1	14
"2005_12_05_0900_ECNM.DAT"	"2005-12-05"	"09:30"	339.396	1	18000	18000	-0.0114968	0	0.000651254	3.66384	2	1.14353	3.55948	0	0.140133	0.294443	2	0.0458017	0.0777006	0	0.003059	0.54279	0.0338286	0.0255624	0.000738452	287.996	0.814675	10.0721	377.155	377.734	0	1	28.4917	1.06689	1.06802	0.1	0	254.814	255.407	56707.9	0.773202	1005.58	0.0374455	0.005035	0.000513421	60.5171	151.721	0.000664019	39.887	91.2042	245.03	2.19596	2.40668	-0.0903897	3.25909	2.14763e-14	0.0285934	3.25922	4.64709	87.1707	47.6409	-9999	0.121939	0.16674	-28.7368	-0.10497	1.02932	0.0386443	1	86.6491	38	70	121	191	323	819	-0.011408	1.00779	3.77929	1.01399	3.20436	1.10213	0.0719538	1.10213	0.0699486	1.10213	800000099	800000099	800000099	899999999	800000099	800000099	800010199	800110199	89999	89999	89	80	1	9	0	17	10	0	0.143832	0.167207	0.02244	0.354575	0.000510033	1.94391	0.00486074	7.19538e-05	0.0699486	255.407	39.887	254.617	56707.9	99.7	43.05	127.7	233.1	-9999	40.8	0	-45.8	8.67082	324.683	327.703	246.156	9.217434498	9.3031860056296	40.9007	1.53154716185	1.53389639652267	0	0	2	0	0	0	0	0	0	0	-9999	1.10998983054709	1.03870554129717	-9999	-9999	-9999	0.1309729975	1	0.1309729975	1	8	0.278253474873689	2	14
"2005_12_05_0930_ECNM.DAT"	"2005-12-05"	"10:00"	339.417	1	18000	18000	-0.0161341	0	0.00126169	0.950978	1	1.9201	4.62836	0	0.777866	-0.0468829	0	0.0892089	0.101243	0	0.0170154	2.89952	0.57116	0.0309679	0.0124938	403.269	1.43593	10.003	377.846	378.509	0.1	0	35.618	1.3454	1.34721	0.1	0	256.718	257.627	56704.6	0.766414	1005.73	0.0377731	0.00656056	0.000641836	76.311	182.698	0.000837453	41.769	106.387	247.551	1.86884	2.06627	-0.0617814	2.78644	-3.43113e-14	0.0403148	2.78673	4.25669	86.1601	47.882	-9999	0.145091	0.279505	-186.509	-0.0161735	0.205467	0.00850324	1	57.9475	25	49	91	154	287	886	-0.0160072	1.00793	1.15726	1.0134	4.20709	1.0968	-0.121305	1.0968	0.0920279	1.0968	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800010199	89999	89999	89	80	3	6	0	11	8	2	0.187024	0.341557	0.0304269	0.38363	0.000502482	27.1542	0.00150136	-0.000121305	0.0920279	257.627	41.769	258.35	56704.6	192.1	69.1	129.9	249.2	-9999	132.3	0	0	8.60732	325.126	328.29	255.168	9.6384863808	9.73229093442544	46.3841	1.75207124771	1.7551463892341	0	0	0	0	0	0	0	0	0	0	-0.0468829	1.07788090822469	0.9610644695918	1.03099800822469	0.9141815695918	-0.0468829	-0.0468829	0	0.056392355	1	4	0.164501556845116	1	14
"2005_12_05_1000_ECNM.DAT"	"2005-12-05"	"10:30"	339.437	1	18000	18000	-0.018016	0	0.00227719	17.2159	0	3.95701	6.65665	0	0.941048	-0.135239	0	0.222984	0.145909	0	0.0206272	2.84025	0.914923	-0.00214805	0.0200546	547.65	2.60387	9.91711	377.797	378.596	0.1	0	47.1521	1.79628	1.79951	0.1	0	258.831	259.82	56703.4	0.7598	1005.98	0.0380955	0.00945493	0.00084968	101.883	218.735	0.0011183	46.578	116.853	250.777	1.84393	1.72456	-0.0306484	2.5243	-5.23874e-14	0.0552227	2.5249	4.53405	91.101	43.0781	-9999	0.153986	0.452512	-12.3165	-0.244915	2.58627	0.146271	1	43.0422	19	34	58	88	145	343	-0.0178711	1.00811	17.3117	1.01316	5.90328	1.094	-0.959853	1.094	0.129396	1.094	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	1	2	0	4	5	2	0.333433	0.534868	0.0367221	0.916678	0.00162832	18.3504	0.022649	-0.000959853	0.129396	259.82	46.578	261.25	56703.4	294.7	90.1	133.2	269.2	-9999	233.8	0	24.1	8.53386	325.101	328.468	269.045	10.2494037975	10.3555419282647	55.3917	2.11017450735	2.11463675993312	0	0	0	0	0	0	0	0	0	0	-0.135239	1.05051696246612	0.913693399581106	0.915277962466122	0.778454399581106	-0.135239	-0.135239	0	-0.114823	1	5	0.157737682883641	1	14
"2005_12_05_1030_ECNM.DAT"	"2005-12-05"	"11:00"	339.458	1	18000	18000	-0.0255544	0	0.00259906	34.2407	0	3.84078	16.7976	0	1.69087	-0.176459	0	0.16824	0.369199	0	0.037164	3.72629	0.0328322	-0.0143528	0.000721628	705.865	3.38969	9.79977	377.471	378.245	0.1	0	47.0603	1.81268	1.81598	0.1	0	261.67	262.729	56708.8	0.751454	1006.01	0.0385183	0.0239241	0.000848027	102.823	276.294	0.00112851	37.215	173.471	250.881	0.963765	2.94796	-0.0695223	3.10144	5.34411e-14	0.0720287	3.10228	4.50929	63.1724	71.899	-9999	0.184409	0.290784	-10.6371	-0.283584	2.03843	0.245615	1	43.1662	19	34	57	88	143	334	-0.0253563	1.00781	34.5878	1.01378	14.9029	1.10032	-1.82246	1.10032	0.327554	1.10032	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	6	3	0	20	20	3	0.243225	0.290133	0.0482105	0.401282	0.000425972	23.3851	0.0457528	-0.00182246	0.327554	262.729	37.215	266.883	56708.8	401	109.9	139.7	291.1	-9999	342.1	0	77.1	8.43059	324.732	328.067	263.849	10.1630149367	10.2673622930447	53.1414	2.04691638762	2.0511148482157	0	0	0	0	0	0	0	0	0	0	-0.176459	1.06076757062426	1.00837697886138	0.884308570624258	0.831917978861377	-0.176459	-0.176459	0	-0.11646228	1	5	0.16092991347724	1	14
"2005_12_05_1100_ECNM.DAT"	"2005-12-05"	"11:30"	339.479	1	18000	18000	-0.0469026	0	0.00345271	56.7724	0	4.13863	24.3619	0	2.29874	-0.189965	0	0.200879	0.536346	0	0.0506086	2.24889	-0.114993	0.00227305	-0.00253166	1256.89	5.84215	9.73805	377.523	378.29	0.1	0	45.2634	1.75476	1.75785	0.1	0	263.384	264.496	56722.8	0.746634	1006	0.0387678	0.0347552	0.000815646	99.5617	317.52	0.00109243	31.356	217.959	250.516	0.452354	3.76271	-0.0496906	3.78793	-6.86303e-14	0.12907	3.79013	6.0253	51.9863	83.1461	-9999	0.250637	0.577267	-16.1099	-0.187246	2.33038	0.30157	1	40.6268	18	32	55	86	142	345	-0.0465386	1.00782	57.1231	1.01482	21.4109	1.10839	-2.8648	1.10839	0.471376	1.10839	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	4	4	1	14	9	3	0.321624	0.756683	0.0762273	0.392379	0.000511696	31.5049	0.0760515	-0.0028648	0.471376	264.496	31.356	271.15	56722.8	506.7	128.9	143.7	308.9	-9999	438.9	0	96.3	8.38162	324.937	328.212	257.408	9.9791418624	10.0797289070985	52.2882	2.02709847996	2.03121595473431	0	0	0	0	0	0	0	0	0	0	-0.189965	1.08186193722726	1.11183838486899	0.89189693722726	0.921873384868988	-0.189965	-0.189965	0	-0.155330433333333	1	6	0.0635259620030005	1	14
"2005_12_05_1130_ECNM.DAT"	"2005-12-05"	"12:00"	339.5	1	18000	18000	-0.0220692	0	0.00400351	79.3684	0	4.9715	22.7291	0	3.33737	-0.163462	0	0.256435	0.500967	0	0.0735581	1.5296	-0.369892	-0.00865903	-0.00815269	721.24	2.99609	9.69145	377.324	378.046	0.1	0	40.2591	1.56744	1.5699	0.1	0	264.332	265.703	56738.9	0.743506	1005.91	0.0389337	0.0324627	0.000725469	88.9584	348.747	0.00097574	25.508	259.789	249.251	1.79321	1.56991	-0.00399914	2.38216	3.94584e-13	0.0744202	2.38332	5.17711	96.0534	41.1758	-9999	0.172287	1.42935	-3.74356	-0.805784	3.49193	0.615961	1	25.3274	11	20	33	49	78	173	-0.0218887	1.00824	79.4669	1.01307	20.1033	1.09255	-3.86553	1.09255	0.443093	1.09255	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	81	1	1	0	17	15	2	0.413247	2.36495	0.0805158	0.44189	0.000642592	51.9473	0.106254	-0.00386553	0.443093	265.703	25.508	274.75	56738.9	600.3	145.1	148.9	329.6	-9999	524.9	0	134.9	8.34313	324.829	327.998	248.187	9.6628382019	9.75711967059352	49.0383	1.90924246071	1.91289464038028	0	0	0	0	0	0	0	0	0	0	-0.163462	1.0018693259135	0.882401906547895	0.838407325913502	0.718939906547895	-0.163462	-0.163462	0	-0.35568534	1	5	0.318880779908225	1	14
"2005_12_05_1200_ECNM.DAT"	"2005-12-05"	"12:30"	339.521	1	18000	18000	-0.0283591	1	0.00344694	84.3515	0	5.22021	30.15	0	2.59602	-0.194443	0	0.287804	0.664827	0	0.0572438	0.598491	0.265479	0.02218	0.00585397	218.547	0.984559	9.68928	377.834	378.636	0	1	43.6505	1.70216	1.70506	0	1	264.057	266.176	56750.4	0.742297	1005.98	0.0389951	0.0430808	0.000786582	96.6239	361.711	0.00105966	26.713	265.087	250.178	2.23036	-1.06146	0.0673799	2.47088	4.23385e-14	0.0225555	2.47098	4.48974	159.851	334.507	-9999	0.195459	0.346658	-5.1443	-0.586377	2.79772	0.57792	1	24.9712	11	20	33	49	79	178	-0.0281297	1.00816	84.745	1.01312	26.7582	1.09345	-4.16813	1.09345	0.590035	1.09345	800000099	800000099	800000099	899999999	800000099	800011099	800000199	800000199	89999	89999	89	80	0	0	0	39	29	5	0.255706	0.357907	0.0797035	0.460654	0.000777356	24.9805	0.113487	-0.00416813	0.590035	266.176	26.713	278.65	56750.4	667.8	156.8	151.7	345.3	-9999	590.2	0	134.9	8.34466	325.401	328.655	253.886	9.9003099586	9.99930618924447	54.3166	2.11808124866	2.12257703928575	0	0	0	0	0	0	0	0	0	0	-0.194443	1.00568599389935	0.899258176731836	0.811242993899347	0.704815176731836	-0.194443	-0.194443	0	-0.544269285714286	1	7	0.263156236797784	1	14
"2005_12_05_1230_ECNM.DAT"	"2005-12-05"	"13:00"	339.542	1	18000	18000	-0.0708902	0	0.00981225	132.489	0	7.96388	34.414	0	2.7728	-0.729578	0	0.434323	0.759025	0	0.0611561	0.312201	0.384376	-0.0867153	0.0084777	487.623	2.46184	9.62757	375.837	376.682	0	1	48.6063	1.89747	1.90108	0	1	265.295	266.423	56741.3	0.741436	1006.09	0.0390375	0.0491848	0.000875885	107.694	368.65	0.00118134	29.213	260.956	251.408	2.13977	-2.72912	0.174532	3.47198	-9.01356e-14	0.0506486	3.47234	8.65792	187.429	308.044	-9999	0.309212	1.66224	-12.9659	-0.232649	3.84986	0.574399	1	26.5587	12	21	36	56	92	222	-0.0703428	1.00778	132.311	1.0143	29.7657	1.10461	-6.72918	1.10461	0.656505	1.10461	800000099	800000099	800000099	899999999	800000099	810000099	800000199	810000199	89999	89999	89	80	0	0	1	19	13	0	1.47652	1.71526	0.132704	0.784716	0.00125366	26.8517	0.177373	-0.00672918	0.656505	266.423	29.213	280.083	56741.3	727.7	166	155.6	354.3	-9999	643.7	0	151.7	8.28811	323.548	326.865	259.971	10.1486179125	10.2526683259234	57.4594	2.2430713275	2.24811400757133	0	0	0	0	0	0	0	0	0	0	-0.729578	1.05241075689693	1.05822298751401	0.322832756896926	0.328644987514012	-0.729578	-0.729578	0	-0.69632763	1	10	0.494298488932089	1	14
"2005_12_05_1300_ECNM.DAT"	"2005-12-05"	"13:30"	339.562	1	18000	18000	-0.0987913	1	0.00878542	100.712	0	5.43169	25.3036	0	2.18113	0.0337047	0	0.28539	0.558401	0	0.0481333	0.749023	0.243346	-0.0288834	0.00537017	-291.152	-1.56878	9.5875	375.17	376.048	-0.1	0	51.6593	2.02149	2.02558	-0.1	0	266.075	267.017	56731.8	0.739628	1006.16	0.0391311	0.0361844	0.000930901	114.713	385.825	0.00125861	29.732	271.111	252.129	-0.20613	-4.0981	0.197348	4.10791	-2.24886e-13	-0.0303679	4.10802	10.9245	226.771	267.136	-9999	0.365471	2.55929	-28.1613	-0.107115	3.98014	0.370292	1	29.0902	13	24	41	65	112	290	-0.0980158	1.00791	100.426	1.01537	21.6377	1.11222	-4.52699	1.11222	0.477503	1.11222	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	81	4	2	4	23	19	1	2.16896	2.78159	0.168031	0.637944	0.000993668	24.8506	0.134947	-0.00452699	0.477503	267.017	29.732	280.717	56731.8	719	162.3	167.3	358.2	-9999	685.1	0	151.7	8.25125	322.881	326.238	262.985	10.2908923335	10.397895961333	59.7116	2.33658059076	2.34205298631034	0	0	0	0	0	0	0	0	0	0	0.0337047	1.07564036791144	1.14749444419777	1.10934506791144	1.18119914419777	0.0337047	0.0337047	0	-0.605428027272727	1	11	0.492000359424084	1	14
"2005_12_05_1330_ECNM.DAT"	"2005-12-05"	"14:00"	339.583	1	18000	18000	-0.326879	2	0.037216	43.0573	0	4.64767	68.2382	1	9.39976	0.291891	0	0.2405	1.50569	1	0.207407	-0.176583	0.0501846	0.00406252	0.00110733	-593.45	-3.23726	9.59232	375.263	376.151	0	1	52.3259	2.04705	2.05125	0	1	266.438	266.877	56716.4	0.739808	1006.17	0.0391212	0.0975685	0.000942912	116.133	381.714	0.00127454	30.424	265.581	252.271	-3.95572	-4.81524	0.324437	6.23985	5.73127e-13	-0.0618672	6.24015	16.6958	259.441	230.658	-9999	0.664713	8.41025	-396.229	-0.00761303	0.630986	0.0870202	1	22.2092	10	19	36	62	117	381	-0.323876	1.00927	45.4807	1.01974	59.3684	1.13839	-2.06634	1.13839	1.30997	1.13839	800000099	800000099	800000099	899999999	800000099	800011099	811000199	811000199	89999	89999	89	81	7	7	0	19	7	0	12.7951	3.70416	0.321175	0.275726	0.000425634	195.077	0.0610991	-0.00206634	1.30997	266.877	30.424	277.117	56716.4	321.9	73	177.7	316.5	-9999	173.4	0	159	8.25784	323.057	326.411	262.643	10.2749093316	10.381579115733	60.3029	2.35912181148	2.36470042783693	0	0	0	1	0	0	0	0	0	0	0.291891	1.15292558834311	1.41221841252133	1.44481658834311	1.70410941252133	0.291891	0.291891	0	-0.113460333333333	1	3	0.387799794791505	1	14
"2005_12_05_1400_ECNM.DAT"	"2005-12-05"	"14:30"	339.604	1	18000	18000	-0.561795	1	0.0328547	60.4486	0	6.02647	61.4114	0	4.88133	0.562393	0	0.349354	1.3562	0	0.107798	1.12692	-1.09898	0.00701606	-0.0242696	-617.855	-2.44317	9.55932	375.426	376.088	0	1	37.8002	1.48454	1.48675	0	1	267.244	267.774	56686.7	0.7371	1005.88	0.0392733	0.0878815	0.00068116	84.1762	408.742	0.000924108	20.594	324.565	248.635	-8.65573	-7.35712	0.609203	11.3761	1.51016e-13	-0.0646338	11.3763	19.5178	273.853	220.441	-9999	0.873024	5.96012	-639.126	-0.00471973	0.984322	0.0933869	1	34.5036	15	30	56	97	186	611	-0.553756	1.01452	61.415	1.03127	50.7788	1.19733	-2.38645	1.19733	1.12139	1.19733	800000099	800000099	800000099	899999999	800000099	800000099	810000199	810000199	89999	89999	89	81	15	9	4	36	1	0	7.00338	4.23829	0.67859	0.380931	0.000883362	54.8029	0.0828324	-0.00238645	1.12139	267.774	20.594	272.083	56686.7	541.5	124.1	163.3	315.3	-9999	201.3	0	159	8.22683	323.095	326.134	237.294	9.3193184502	9.4069851403795	44.8392	1.76098335336	1.76408988628358	2	0	2	2	0	0	0	0	0	0	-9999	1.28257418050394	1.90106249528509	-9999	-9999	-9999	0.00481554	1	0.00481554	1	5	0.208391331498453	1	14
"2005_12_05_1430_ECNM.DAT"	"2005-12-05"	"15:00"	339.625	1	18000	18000	-0.494723	0	0.0215421	113.032	0	5.1711	90.1682	0	5.2012	-0.200568	0	0.276182	1.99251	0	0.114935	0.83454	0.0200567	0.0269929	0.000443208	-1540.75	-6.1246	9.55036	376.053	376.752	0	1	37.9634	1.49484	1.49708	0	1	267.656	268.44	56679.7	0.735178	1005.9	0.0393758	0.129114	0.0006841	84.7498	429.896	0.000930523	19.714	345.147	248.711	-10.2942	-8.3526	0.61846	13.27	-4.82045e-15	-0.161329	13.271	21.6416	275.93	219.126	-9999	0.820323	4.3533	-283.539	-0.0106387	1.25357	0.186325	1	46.2827	20	40	74	126	238	757	-0.486612	1.01667	113.226	1.03537	73.1824	1.21689	-5.24932	1.21689	1.61716	1.21689	800000099	800000099	800000099	899999999	800000099	800000099	800000199	800000199	89999	89999	89	80	12	14	1	6	0	0	5.2763	2.76317	0.6671	0.28323	0.000460446	66.5115	0.15311	-0.00524932	1.61716	268.44	19.714	276.683	56679.7	707.5	161	153.6	327.5	-9999	733.6	0	229.5	8.22125	323.718	326.738	234.694	9.2412640052	9.32746153978752	47.0837	1.85395835446	1.85740190023052	2	0	2	2	0	0	0	0	0	0	-9999	1.32456657213028	2.05435660647167	-9999	-9999	-9999	-0.313701688235294	1	-0.313701688235294	1	17	0.301686089266051	1	14
"2005_12_05_1500_ECNM.DAT"	"2005-12-05"	"15:30"	339.646	1	18000	18000	-0.669297	0	0.0349686	91.4559	0	6.01971	67.2109	0	6.3414	-0.0430711	0	0.350825	1.48522	0	0.140131	0.00877202	0.00880738	0.00559502	0.000194624	-891.014	-3.55133	9.55429	376.183	376.907	0	1	38.0807	1.49936	1.50161	0	1	267.842	268.447	56684.9	0.735225	1005.9	0.0393732	0.0962421	0.000686215	85.014	430.124	0.00093334	19.765	345.11	248.745	-8.90717	-8.63555	0.657565	12.4231	-1.50142e-14	-0.093258	12.4235	23.2888	270.059	224.184	-9999	0.954112	5.61973	-551.41	-0.00547052	1.36073	0.12961	1	34.5385	15	30	56	97	185	605	-0.658951	1.0157	91.5334	1.03355	54.8845	1.20829	-4.14069	1.20829	1.21283	1.20829	800000099	800000099	800000099	899999999	800000099	800000099	800000199	810000199	89999	89999	89	81	13	11	0	15	0	0	6.33458	4.01914	0.885756	0.209455	0.000349907	58.0828	0.123767	-0.00414069	1.21283	268.447	19.765	275.783	56684.9	539.3	123.6	175	320.4	-9999	561.5	0	229.5	8.22692	323.92	326.939	234.519	9.2337634908	9.31982050915827	48.7625	1.919935665	1.92362890874813	2	0	2	2	0	0	0	0	0	0	-9999	1.30760695332369	1.98873558818381	-9999	-9999	-9999	-0.0237851166666667	1	-0.0237851166666667	1	6	0.144410138447194	1	14
